cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,         density,      x-velocity,    y-coordinate,    z-coordinate,     x-face-area
      2342, 1.200000010E-02,-4.199856427E-03,-8.245579898E-03, 6.140000153E+01,-3.224886894E+00,-4.199882969E-03,-8.245549165E-03, 0.000000000E+00
      2343, 1.200000010E-02,-3.963871393E-03,-8.544360287E-03, 6.140000153E+01,-3.573930025E+00,-3.963870462E-03,-8.544360287E-03, 0.000000000E+00
      2344, 1.200000010E-02,-4.136702977E-03,-7.991531864E-03, 6.140000153E+01,-2.809913874E+00,-4.136828240E-03,-7.991740480E-03, 0.000000000E+00
      2345, 1.200000010E-02,-4.003324080E-03,-8.330626413E-03, 6.140000153E+01,-3.476562262E+00,-4.003324546E-03,-8.330630139E-03, 0.000000000E+00
      2346, 1.200000010E-02,-4.042797256E-03,-8.587091230E-03, 6.140000153E+01,-3.471282959E+00,-4.042819142E-03,-8.587069809E-03, 0.000000000E+00
      2347, 1.200000010E-02,-4.183882847E-03,-8.885531686E-03, 6.140000153E+01,-3.047447205E+00,-4.183896352E-03,-8.885348216E-03, 0.000000000E+00
      2348, 1.200000010E-02,-4.034195561E-03,-8.834144101E-03, 6.140000153E+01,-2.624974012E+00,-4.034640267E-03,-8.834144101E-03, 0.000000000E+00
      2349, 1.200000010E-02,-4.133072682E-03,-8.926899172E-03, 6.140000153E+01,-2.507251024E+00,-4.132889677E-03,-8.926999755E-03, 0.000000000E+00
      2350, 1.200000010E-02,-3.969637211E-03,-8.710507303E-03, 6.140000153E+01,-3.428418159E+00,-3.969400190E-03,-8.710674010E-03, 0.000000000E+00
      2351, 1.200000010E-02,-3.964780830E-03,-8.245939389E-03, 6.140000153E+01,-3.611814976E+00,-3.964740317E-03,-8.245924488E-03, 0.000000000E+00
      2352, 1.200000010E-02,-4.121701699E-03,-7.864833809E-03, 6.140000153E+01,-3.032878160E+00,-4.121725447E-03,-7.866291329E-03, 0.000000000E+00
      2353, 1.200000010E-02,-4.134409130E-03,-8.882848546E-03, 6.140000153E+01,-2.739259005E+00,-4.134363960E-03,-8.882685564E-03, 0.000000000E+00
      2354, 1.200000010E-02,-4.082119558E-03,-8.587078191E-03, 6.140000153E+01,-3.434702396E+00,-4.082096741E-03,-8.587060496E-03, 0.000000000E+00
      2355, 1.200000010E-02,-3.988876473E-03,-7.991603576E-03, 6.140000153E+01,-3.586366892E+00,-3.989011981E-03,-7.991813123E-03, 0.000000000E+00
      2356, 1.200000010E-02,-3.990007564E-03,-7.904728875E-03, 6.140000153E+01,-3.445682526E+00,-3.989788238E-03,-7.904782891E-03, 0.000000000E+00
      2357, 1.200000010E-02,-4.037489183E-03,-8.039360866E-03, 6.140000153E+01,-3.463376999E+00,-4.037867300E-03,-8.039523847E-03, 0.000000000E+00
      2358, 1.200000010E-02,-4.121501930E-03,-8.586958051E-03, 6.140000153E+01,-3.484398603E+00,-4.121503793E-03,-8.586953394E-03, 0.000000000E+00
      2359, 1.200000010E-02,-4.003488459E-03,-8.586930111E-03, 6.140000153E+01,-3.536270618E+00,-4.003495444E-03,-8.586909622E-03, 0.000000000E+00
      2360, 1.200000010E-02,-3.964104224E-03,-8.586915210E-03, 6.140000153E+01,-3.567810059E+00,-3.964095842E-03,-8.586914279E-03, 0.000000000E+00
      2361, 1.200000010E-02,-4.084592219E-03,-8.880694397E-03, 6.140000153E+01,-2.394495964E+00,-4.084481858E-03,-8.880524896E-03, 0.000000000E+00
      2362, 1.200000010E-02,-4.042756744E-03,-8.458877914E-03, 6.140000153E+01,-3.472214937E+00,-4.042756744E-03,-8.458877914E-03, 0.000000000E+00
      2363, 1.200000010E-02,-3.924579825E-03,-8.586998098E-03, 6.140000153E+01,-3.539332628E+00,-3.924569581E-03,-8.587010205E-03, 0.000000000E+00
      2364, 1.200000010E-02,-3.966287710E-03,-8.670412004E-03, 6.140000153E+01,-3.499488354E+00,-3.966208547E-03,-8.670427836E-03, 0.000000000E+00
      2365, 1.200000010E-02,-4.138664342E-03,-8.035678416E-03, 6.140000153E+01,-2.786399364E+00,-4.138668999E-03,-8.035765029E-03, 0.000000000E+00
      2366, 1.200000010E-02,-4.042754881E-03,-8.416113444E-03, 6.140000153E+01,-3.456723452E+00,-4.042754881E-03,-8.416113444E-03, 0.000000000E+00
      2367, 1.200000010E-02,-4.082232248E-03,-8.458878845E-03, 6.140000153E+01,-3.491249800E+00,-4.082232248E-03,-8.458877914E-03, 0.000000000E+00
      2368, 1.200000010E-02,-4.042947665E-03,-8.629333228E-03, 6.140000153E+01,-3.422682762E+00,-4.043025896E-03,-8.629273623E-03, 0.000000000E+00
      2369, 1.200000010E-02,-4.003281705E-03,-8.458877914E-03, 6.140000153E+01,-3.504966497E+00,-4.003281705E-03,-8.458877914E-03, 0.000000000E+00
      2370, 1.200000010E-02,-4.085919354E-03,-8.834972978E-03, 6.140000153E+01,-2.591344357E+00,-4.085641820E-03,-8.834899403E-03, 0.000000000E+00
      2371, 1.200000010E-02,-4.037213512E-03,-7.948453538E-03, 6.140000153E+01,-3.396423817E+00,-4.037383012E-03,-7.948663086E-03, 0.000000000E+00
      2372, 1.200000010E-02,-3.963822965E-03,-8.501632139E-03, 6.140000153E+01,-3.569230795E+00,-3.963822499E-03,-8.501633070E-03, 0.000000000E+00
      2373, 1.200000010E-02,-3.932029940E-03,-8.754882962E-03, 6.140000153E+01,-3.256702185E+00,-3.931987099E-03,-8.755150251E-03, 0.000000000E+00
      2374, 1.200000010E-02,-4.121670965E-03,-8.544377983E-03, 6.140000153E+01,-3.532237768E+00,-4.121670499E-03,-8.544377983E-03, 0.000000000E+00
      2375, 1.200000010E-02,-3.924577031E-03,-8.287994191E-03, 6.140000153E+01,-3.648507118E+00,-3.924567252E-03,-8.287982084E-03, 0.000000000E+00
      2376, 1.200000010E-02,-3.926287871E-03,-8.203573525E-03, 6.140000153E+01,-3.686753273E+00,-3.926225938E-03,-8.203489706E-03, 0.000000000E+00
      2377, 1.200000010E-02,-3.964787349E-03,-8.629031479E-03, 6.140000153E+01,-3.544708014E+00,-3.964749631E-03,-8.629044518E-03, 0.000000000E+00
      2378, 1.200000010E-02,-3.924331628E-03,-8.416116238E-03, 6.140000153E+01,-3.603442430E+00,-3.924332093E-03,-8.416116238E-03, 0.000000000E+00
      2379, 1.200000010E-02,-4.004035611E-03,-8.628873155E-03, 6.140000153E+01,-3.508082628E+00,-4.004021175E-03,-8.628835902E-03, 0.000000000E+00
      2380, 1.200000010E-02,-4.181724042E-03,-8.927917108E-03, 6.140000153E+01,-2.817655087E+00,-4.181243014E-03,-8.927914314E-03, 0.000000000E+00
      2381, 1.200000010E-02,-4.085077439E-03,-7.948336191E-03, 6.140000153E+01,-3.169041634E+00,-4.085275810E-03,-7.948456332E-03, 0.000000000E+00
      2382, 1.200000010E-02,-4.178385250E-03,-8.967056870E-03, 6.140000153E+01,-2.317868471E+00,-4.177024122E-03,-8.966413327E-03, 0.000000000E+00
      2383, 1.200000010E-02,-3.963820636E-03,-8.373361081E-03, 6.140000153E+01,-3.548998117E+00,-3.963820636E-03,-8.373360150E-03, 0.000000000E+00
      2384, 1.200000010E-02,-3.963806666E-03,-8.458878845E-03, 6.140000153E+01,-3.559851885E+00,-3.963807132E-03,-8.458878845E-03, 0.000000000E+00
      2385, 1.200000010E-02,-4.088565242E-03,-8.039201610E-03, 6.140000153E+01,-3.179204941E+00,-4.088315647E-03,-8.039377630E-03, 0.000000000E+00
      2386, 1.200000010E-02,-3.989554942E-03,-7.947650738E-03, 6.140000153E+01,-3.526796341E+00,-3.989798483E-03,-7.947641425E-03, 0.000000000E+00
      2387, 1.200000010E-02,-3.963806201E-03,-8.416115306E-03, 6.140000153E+01,-3.550648928E+00,-3.963806201E-03,-8.416115306E-03, 0.000000000E+00
      2388, 1.200000010E-02,-3.925126046E-03,-8.629377931E-03, 6.140000153E+01,-3.495956182E+00,-3.925101366E-03,-8.629405871E-03, 0.000000000E+00
      2389, 1.200000010E-02,-3.924383782E-03,-8.544375189E-03, 6.140000153E+01,-3.565461397E+00,-3.924382385E-03,-8.544377983E-03, 0.000000000E+00
      2390, 1.200000010E-02,-4.003280774E-03,-8.416113444E-03, 6.140000153E+01,-3.483418941E+00,-4.003280774E-03,-8.416113444E-03, 0.000000000E+00
      2391, 1.200000010E-02,-4.037977662E-03,-7.993233390E-03, 6.140000153E+01,-3.426910639E+00,-4.038207233E-03,-7.993469946E-03, 0.000000000E+00
      2392, 1.200000010E-02,-3.924332559E-03,-8.458879776E-03, 6.140000153E+01,-3.593602419E+00,-3.924332559E-03,-8.458879776E-03, 0.000000000E+00
      2393, 1.200000010E-02,-3.928477876E-03,-8.713111281E-03, 6.140000153E+01,-3.346338511E+00,-3.928384278E-03,-8.713292889E-03, 0.000000000E+00
      2394, 1.200000010E-02,-3.941919655E-03,-7.946712896E-03, 6.140000153E+01,-3.556168079E+00,-3.942440730E-03,-7.946763188E-03, 0.000000000E+00
      2395, 1.200000010E-02,-3.924345132E-03,-8.501635864E-03, 6.140000153E+01,-3.581736565E+00,-3.924344666E-03,-8.501636796E-03, 0.000000000E+00
      2396, 1.200000010E-02,-3.944966011E-03,-7.907820866E-03, 6.140000153E+01,-3.458402395E+00,-3.946314100E-03,-7.908502594E-03, 0.000000000E+00
      2397, 1.200000010E-02,-3.925128840E-03,-8.245615289E-03, 6.140000153E+01,-3.668395042E+00,-3.925105091E-03,-8.245586418E-03, 0.000000000E+00
      2398, 1.200000010E-02,-3.926261794E-03,-8.671428077E-03, 6.140000153E+01,-3.429964066E+00,-3.926196601E-03,-8.671511896E-03, 0.000000000E+00
      2399, 1.200000010E-02,-4.087494686E-03,-7.993207313E-03, 6.140000153E+01,-3.154849052E+00,-4.087585025E-03,-7.993424311E-03, 0.000000000E+00
      2400, 1.200000010E-02,-4.003291018E-03,-8.373359218E-03, 6.140000153E+01,-3.471700907E+00,-4.003291018E-03,-8.373360150E-03, 0.000000000E+00
      2401, 1.200000010E-02,-3.818213241E-03,-1.395838801E-03, 6.140000153E+01,-4.153865576E-01,-3.818158060E-03,-1.395350322E-03,-5.676015213E-15
      2402, 1.200000010E-02,-3.825498046E-03,-1.388034201E-03, 6.140000153E+01,-1.286386251E+00,-3.825447522E-03,-1.387541066E-03, 0.000000000E+00
      2403, 1.200000010E-02,-3.834240139E-03,-1.378668589E-03, 6.140000153E+01,-2.077652216E+00,-3.834194038E-03,-1.378170564E-03, 0.000000000E+00
      2404, 1.200000010E-02,-3.844730556E-03,-1.367430203E-03, 6.140000153E+01,-2.631026268E+00,-3.844688414E-03,-1.366927987E-03, 0.000000000E+00
      2405, 1.200000010E-02,-3.857319010E-03,-1.353943837E-03, 6.140000153E+01,-2.986888647E+00,-3.857279429E-03,-1.353438827E-03, 0.000000000E+00
      2406, 1.200000010E-02,-3.827116452E-03,-1.443542424E-03, 6.140000153E+01,-3.796418011E-01,-3.826874774E-03,-1.442817156E-03, 8.049117458E-16
      2407, 1.200000010E-02,-3.833055031E-03,-1.435448299E-03, 6.140000153E+01,-1.180836916E+00,-3.832805669E-03,-1.434700913E-03, 0.000000000E+00
      2408, 1.200000010E-02,-3.840181511E-03,-1.425735187E-03, 6.140000153E+01,-1.934417725E+00,-3.839921439E-03,-1.424963004E-03, 0.000000000E+00
      2409, 1.200000010E-02,-3.848733380E-03,-1.414079685E-03, 6.140000153E+01,-2.483762980E+00,-3.848458873E-03,-1.413279446E-03, 0.000000000E+00
      2410, 1.200000010E-02,-3.858995624E-03,-1.400092850E-03, 6.140000153E+01,-2.852290392E+00,-3.858701559E-03,-1.399262925E-03, 0.000000000E+00
      2411, 1.200000010E-02,-3.845206462E-03,-1.488513779E-03, 6.140000153E+01,-3.561231792E-01,-3.845011583E-03,-1.488172100E-03, 6.383782815E-15
      2412, 1.200000010E-02,-3.849881701E-03,-1.480224659E-03, 6.140000153E+01,-1.111606836E+00,-3.849670524E-03,-1.479871804E-03, 0.000000000E+00
      2413, 1.200000010E-02,-3.855491988E-03,-1.470277552E-03, 6.140000153E+01,-1.841385841E+00,-3.855260555E-03,-1.469912124E-03, 0.000000000E+00
      2414, 1.200000010E-02,-3.862224519E-03,-1.458340907E-03, 6.140000153E+01,-2.390085936E+00,-3.861968406E-03,-1.457961858E-03, 0.000000000E+00
      2415, 1.200000010E-02,-3.870303743E-03,-1.444017049E-03, 6.140000153E+01,-2.760359287E+00,-3.870016197E-03,-1.443623449E-03, 0.000000000E+00
      2416, 1.200000010E-02,-3.872230183E-03,-1.529281493E-03, 6.140000153E+01,-3.700134456E-01,-3.872196889E-03,-1.529224333E-03, 6.217249361E-15
      2417, 1.200000010E-02,-3.876744770E-03,-1.521464670E-03, 6.140000153E+01,-1.148500085E+00,-3.876714036E-03,-1.521403203E-03, 0.000000000E+00
      2418, 1.200000010E-02,-3.882162506E-03,-1.512084389E-03, 6.140000153E+01,-1.889112353E+00,-3.882135032E-03,-1.512017217E-03, 0.000000000E+00
      2419, 1.200000010E-02,-3.888663836E-03,-1.500828192E-03, 6.140000153E+01,-2.439604998E+00,-3.888641018E-03,-1.500752871E-03, 0.000000000E+00
      2420, 1.200000010E-02,-3.896465292E-03,-1.487320638E-03, 6.140000153E+01,-2.810410738E+00,-3.896448994E-03,-1.487234375E-03, 0.000000000E+00
      2421, 1.200000010E-02,-3.906612284E-03,-1.563923433E-03, 6.140000153E+01,-3.667577803E-01,-3.906417638E-03,-1.563776168E-03, 5.828671303E-15
      2422, 1.200000010E-02,-3.910895437E-03,-1.556446427E-03, 6.140000153E+01,-1.144044042E+00,-3.910699394E-03,-1.556301257E-03, 0.000000000E+00
      2423, 1.200000010E-02,-3.916035406E-03,-1.547473948E-03, 6.140000153E+01,-1.885420918E+00,-3.915836569E-03,-1.547332620E-03, 0.000000000E+00
      2424, 1.200000010E-02,-3.922203090E-03,-1.536707045E-03, 6.140000153E+01,-2.434399605E+00,-3.922000993E-03,-1.536572119E-03, 0.000000000E+00
      2425, 1.200000010E-02,-3.929603845E-03,-1.523786807E-03, 6.140000153E+01,-2.802675962E+00,-3.929396160E-03,-1.523662359E-03, 0.000000000E+00
      2426, 1.200000010E-02,-3.946300596E-03,-1.590859843E-03, 6.140000153E+01,-3.434864879E-01,-3.945931792E-03,-1.590694534E-03, 0.000000000E+00
      2427, 1.200000010E-02,-3.948680591E-03,-1.583030447E-03, 6.140000153E+01,-1.080670714E+00,-3.948329017E-03,-1.582880039E-03, 0.000000000E+00
      2428, 1.200000010E-02,-3.951536957E-03,-1.573635265E-03, 6.140000153E+01,-1.800808430E+00,-3.951204009E-03,-1.573508256E-03, 0.000000000E+00
      2429, 1.200000010E-02,-3.954964690E-03,-1.562361023E-03, 6.140000153E+01,-2.348243237E+00,-3.954650369E-03,-1.562273013E-03, 0.000000000E+00
      2430, 1.200000010E-02,-3.959077410E-03,-1.548831933E-03, 6.140000153E+01,-2.720937014E+00,-3.958779853E-03,-1.548812259E-03, 0.000000000E+00
      2431, 1.200000010E-02,-3.990655765E-03,-1.609425643E-03, 6.140000153E+01,-3.383537531E-01,-3.990559839E-03,-1.609399216E-03, 0.000000000E+00
      2432, 1.200000010E-02,-3.991486039E-03,-1.601379248E-03, 6.140000153E+01,-1.059837103E+00,-3.991410136E-03,-1.601358759E-03, 0.000000000E+00
      2433, 1.200000010E-02,-3.992483020E-03,-1.591723645E-03, 6.140000153E+01,-1.765133619E+00,-3.992430400E-03,-1.591710607E-03, 0.000000000E+00
      2434, 1.200000010E-02,-3.993678372E-03,-1.580136945E-03, 6.140000153E+01,-2.306623220E+00,-3.993654624E-03,-1.580133452E-03, 0.000000000E+00
      2435, 1.200000010E-02,-3.995113075E-03,-1.566232764E-03, 6.140000153E+01,-2.684415102E+00,-3.995123319E-03,-1.566241379E-03, 0.000000000E+00
      2436, 1.200000010E-02,-4.038644023E-03,-1.619017334E-03, 6.140000153E+01,-3.380451500E-01,-4.038592800E-03,-1.619001618E-03, 0.000000000E+00
      2437, 1.200000010E-02,-4.039810970E-03,-1.611139392E-03, 6.140000153E+01,-1.055034757E+00,-4.039760679E-03,-1.611119369E-03, 0.000000000E+00
      2438, 1.200000010E-02,-4.041211680E-03,-1.601686003E-03, 6.140000153E+01,-1.754322052E+00,-4.041162319E-03,-1.601659693E-03, 0.000000000E+00
      2439, 1.200000010E-02,-4.042891786E-03,-1.590341795E-03, 6.140000153E+01,-2.291407824E+00,-4.042843357E-03,-1.590307103E-03, 0.000000000E+00
      2440, 1.200000010E-02,-4.044908099E-03,-1.576728770E-03, 6.140000153E+01,-2.667028189E+00,-4.044861998E-03,-1.576682320E-03, 0.000000000E+00
      2441, 1.200000010E-02,-4.086749163E-03,-1.619082643E-03, 6.140000153E+01,-3.141602874E-01,-4.086911678E-03,-1.619108953E-03, 0.000000000E+00
      2442, 1.200000010E-02,-4.086447880E-03,-1.611348591E-03, 6.140000153E+01,-9.946671128E-01,-4.086629953E-03,-1.611395273E-03, 0.000000000E+00
      2443, 1.200000010E-02,-4.086086061E-03,-1.602067496E-03, 6.140000153E+01,-1.683339357E+00,-4.086292814E-03,-1.602150383E-03, 0.000000000E+00
      2444, 1.200000010E-02,-4.085651599E-03,-1.590930275E-03, 6.140000153E+01,-2.231726408E+00,-4.085889086E-03,-1.591080450E-03, 0.000000000E+00
      2445, 1.200000010E-02,-4.085130524E-03,-1.577565679E-03, 6.140000153E+01,-2.610903502E+00,-4.085406195E-03,-1.577852527E-03, 0.000000000E+00
      2446, 1.200000010E-02,-4.133904818E-03,-1.609504106E-03, 6.140000153E+01,-3.367865682E-01,-4.133956041E-03,-1.609479194E-03, 2.747801986E-15
      2447, 1.200000010E-02,-4.132106900E-03,-1.601630123E-03, 6.140000153E+01,-1.051347017E+00,-4.132160451E-03,-1.601602649E-03, 0.000000000E+00
      2448, 1.200000010E-02,-4.129949491E-03,-1.592181623E-03, 6.140000153E+01,-1.747294188E+00,-4.130005836E-03,-1.592149842E-03, 0.000000000E+00
      2449, 1.200000010E-02,-4.127360880E-03,-1.580843353E-03, 6.140000153E+01,-2.279823065E+00,-4.127419554E-03,-1.580805401E-03, 0.000000000E+00
      2450, 1.200000010E-02,-4.124254454E-03,-1.567237312E-03, 6.140000153E+01,-2.652799606E+00,-4.124316387E-03,-1.567190979E-03, 0.000000000E+00
      2451, 1.200000010E-02,-4.179073963E-03,-1.590709202E-03, 6.140000153E+01,-3.274158835E-01,-4.179228563E-03,-1.590628177E-03, 2.553512957E-15
      2452, 1.200000010E-02,-4.177517258E-03,-1.582548721E-03, 6.140000153E+01,-1.023349404E+00,-4.177656025E-03,-1.582472236E-03, 0.000000000E+00
      2453, 1.200000010E-02,-4.175648559E-03,-1.572756097E-03, 6.140000153E+01,-1.705902457E+00,-4.175768699E-03,-1.572685665E-03, 0.000000000E+00
      2454, 1.200000010E-02,-4.173406865E-03,-1.561004785E-03, 6.140000153E+01,-2.232136965E+00,-4.173504189E-03,-1.560942386E-03, 0.000000000E+00
      2455, 1.200000010E-02,-4.170716740E-03,-1.546903281E-03, 6.140000153E+01,-2.598790884E+00,-4.170786589E-03,-1.546851359E-03, 0.000000000E+00
      2456, 1.200000010E-02,-4.219318740E-03,-1.563539379E-03, 6.140000153E+01,-3.194431067E-01,-4.219604190E-03,-1.563315862E-03, 0.000000000E+00
      2457, 1.200000010E-02,-4.217083566E-03,-1.555217430E-03, 6.140000153E+01,-1.001860857E+00,-4.217369016E-03,-1.554993563E-03, 0.000000000E+00
      2458, 1.200000010E-02,-4.214400891E-03,-1.545231091E-03, 6.140000153E+01,-1.678285122E+00,-4.214686807E-03,-1.545008156E-03, 0.000000000E+00
      2459, 1.200000010E-02,-4.211181775E-03,-1.533247530E-03, 6.140000153E+01,-2.203615189E+00,-4.211468622E-03,-1.533027506E-03, 0.000000000E+00
      2460, 1.200000010E-02,-4.207319580E-03,-1.518867328E-03, 6.140000153E+01,-2.567289114E+00,-4.207608290E-03,-1.518654171E-03, 0.000000000E+00
      2461, 1.200000010E-02,-4.253743216E-03,-1.528875786E-03, 6.140000153E+01,-3.162083924E-01,-4.253698513E-03,-1.528913621E-03, 0.000000000E+00
      2462, 1.200000010E-02,-4.251371138E-03,-1.520166174E-03, 6.140000153E+01,-9.795660377E-01,-4.251324572E-03,-1.520198770E-03, 0.000000000E+00
      2463, 1.200000010E-02,-4.248523619E-03,-1.509714639E-03, 6.140000153E+01,-1.625388861E+00,-4.248475656E-03,-1.509739785E-03, 0.000000000E+00
      2464, 1.200000010E-02,-4.245107062E-03,-1.497172867E-03, 6.140000153E+01,-2.119555235E+00,-4.245056305E-03,-1.497188001E-03, 0.000000000E+00
      2465, 1.200000010E-02,-4.241007380E-03,-1.482122694E-03, 6.140000153E+01,-2.466001034E+00,-4.240952432E-03,-1.482123975E-03, 0.000000000E+00
      2466, 1.200000010E-02,-4.280209076E-03,-1.488388283E-03, 6.140000153E+01,-2.856921852E-01,-4.280902911E-03,-1.487129135E-03, 0.000000000E+00
      2467, 1.200000010E-02,-4.276447929E-03,-1.479822444E-03, 6.140000153E+01,-8.864191771E-01,-4.277131986E-03,-1.478478778E-03, 0.000000000E+00
      2468, 1.200000010E-02,-4.271934740E-03,-1.469543437E-03, 6.140000153E+01,-1.492519617E+00,-4.272599705E-03,-1.468082773E-03, 0.000000000E+00
      2469, 1.200000010E-02,-4.266518634E-03,-1.457208535E-03, 6.140000153E+01,-1.999377489E+00,-4.267146345E-03,-1.455572317E-03, 0.000000000E+00
      2470, 1.200000010E-02,-4.260019865E-03,-1.442407025E-03, 6.140000153E+01,-2.368158579E+00,-4.260561429E-03,-1.440467662E-03, 0.000000000E+00
      2471, 1.200000010E-02,-4.297876731E-03,-1.443531364E-03, 6.140000153E+01,-3.051748872E-01,-4.298028536E-03,-1.443080720E-03, 1.090794037E-14
      2472, 1.200000010E-02,-4.291921854E-03,-1.435412560E-03, 6.140000153E+01,-9.417628050E-01,-4.292093217E-03,-1.434946433E-03, 0.000000000E+00
      2473, 1.200000010E-02,-4.284776747E-03,-1.425669994E-03, 6.140000153E+01,-1.579969764E+00,-4.284970928E-03,-1.425186521E-03, 0.000000000E+00
      2474, 1.200000010E-02,-4.276202992E-03,-1.413978869E-03, 6.140000153E+01,-2.113320827E+00,-4.276426043E-03,-1.413476071E-03, 0.000000000E+00
      2475, 1.200000010E-02,-4.265913740E-03,-1.399949659E-03, 6.140000153E+01,-2.538758516E+00,-4.266173113E-03,-1.399426023E-03, 0.000000000E+00
      2476, 1.200000010E-02,-4.306872375E-03,-1.395767787E-03, 6.140000153E+01,-2.967633605E-01,-4.306949675E-03,-1.395093976E-03, 1.135203127E-14
      2477, 1.200000010E-02,-4.299776163E-03,-1.387807308E-03, 6.140000153E+01,-9.327479601E-01,-4.299843684E-03,-1.387122786E-03, 0.000000000E+00
      2478, 1.200000010E-02,-4.291260615E-03,-1.378254849E-03, 6.140000153E+01,-1.596027851E+00,-4.291317891E-03,-1.377558918E-03, 0.000000000E+00
      2479, 1.200000010E-02,-4.281041678E-03,-1.366791781E-03, 6.140000153E+01,-2.180722952E+00,-4.281088710E-03,-1.366083859E-03, 0.000000000E+00
      2480, 1.200000010E-02,-4.268778954E-03,-1.353036030E-03, 6.140000153E+01,-2.644902468E+00,-4.268816207E-03,-1.352317398E-03, 0.000000000E+00
      2481, 1.200000010E-02,-4.308964126E-03,-1.347355312E-03, 6.140000153E+01,-3.196156025E-01,-4.308973905E-03,-1.347364509E-03, 0.000000000E+00
      2482, 1.200000010E-02,-4.301186185E-03,-1.340009272E-03, 6.140000153E+01,-1.014466524E+00,-4.301200155E-03,-1.340022543E-03, 0.000000000E+00
      2483, 1.200000010E-02,-4.291852470E-03,-1.331193955E-03, 6.140000153E+01,-1.735960722E+00,-4.291873425E-03,-1.331213512E-03, 0.000000000E+00
      2484, 1.200000010E-02,-4.280651920E-03,-1.320615644E-03, 6.140000153E+01,-2.351605654E+00,-4.280682653E-03,-1.320644631E-03, 0.000000000E+00
      2485, 1.200000010E-02,-4.267211072E-03,-1.307921717E-03, 6.140000153E+01,-2.817210913E+00,-4.267257173E-03,-1.307964907E-03, 0.000000000E+00
      2486, 1.200000010E-02,-4.308964126E-03,-1.299137017E-03, 6.140000153E+01,-3.473284543E-01,-4.308973905E-03,-1.299145166E-03, 0.000000000E+00
      2487, 1.200000010E-02,-4.301186185E-03,-1.292655244E-03, 6.140000153E+01,-1.087442756E+00,-4.301200155E-03,-1.292667002E-03, 0.000000000E+00
      2488, 1.200000010E-02,-4.291852470E-03,-1.284877071E-03, 6.140000153E+01,-1.835912943E+00,-4.291873425E-03,-1.284894301E-03, 0.000000000E+00
      2489, 1.200000010E-02,-4.280651920E-03,-1.275543123E-03, 6.140000153E+01,-2.449450493E+00,-4.280682653E-03,-1.275568735E-03, 0.000000000E+00
      2490, 1.200000010E-02,-4.267211072E-03,-1.264342689E-03, 6.140000153E+01,-2.893737078E+00,-4.267257173E-03,-1.264380757E-03, 0.000000000E+00
      2491, 1.200000010E-02,-4.308964126E-03,-1.250918722E-03, 6.140000153E+01,-3.664200306E-01,-4.308973905E-03,-1.250925707E-03, 0.000000000E+00
      2492, 1.200000010E-02,-4.301186185E-03,-1.245301217E-03, 6.140000153E+01,-1.143291831E+00,-4.301200155E-03,-1.245311345E-03, 0.000000000E+00
      2493, 1.200000010E-02,-4.291852470E-03,-1.238560071E-03, 6.140000153E+01,-1.911772013E+00,-4.291873425E-03,-1.238575089E-03, 0.000000000E+00
      2494, 1.200000010E-02,-4.280651920E-03,-1.230470836E-03, 6.140000153E+01,-2.520503759E+00,-4.280682653E-03,-1.230492955E-03, 0.000000000E+00
      2495, 1.200000010E-02,-4.267211072E-03,-1.220763661E-03, 6.140000153E+01,-2.949295759E+00,-4.267257173E-03,-1.220796723E-03, 0.000000000E+00
      2496, 1.200000010E-02,-4.308964126E-03,-1.202700543E-03, 6.140000153E+01,-3.822330236E-01,-4.308973905E-03,-1.202706480E-03, 0.000000000E+00
      2497, 1.200000010E-02,-4.301186185E-03,-1.197947189E-03, 6.140000153E+01,-1.187426090E+00,-4.301200155E-03,-1.197955804E-03, 0.000000000E+00
      2498, 1.200000010E-02,-4.291852470E-03,-1.192243188E-03, 6.140000153E+01,-1.969063520E+00,-4.291873425E-03,-1.192255877E-03, 0.000000000E+00
      2499, 1.200000010E-02,-4.280651920E-03,-1.185398316E-03, 6.140000153E+01,-2.571690559E+00,-4.280682653E-03,-1.185417175E-03, 0.000000000E+00
      2500, 1.200000010E-02,-4.267211072E-03,-1.177184633E-03, 6.140000153E+01,-2.988044500E+00,-4.267257173E-03,-1.177212573E-03, 0.000000000E+00
      2501, 1.200000010E-02,-4.308964126E-03,-1.154482248E-03, 6.140000153E+01,-3.940617740E-01,-4.308973905E-03,-1.154487138E-03, 0.000000000E+00
      2502, 1.200000010E-02,-4.301186185E-03,-1.150593162E-03, 6.140000153E+01,-1.219813824E+00,-4.301200155E-03,-1.150600147E-03, 0.000000000E+00
      2503, 1.200000010E-02,-4.291852470E-03,-1.145926188E-03, 6.140000153E+01,-2.009548664E+00,-4.291873425E-03,-1.145936665E-03, 0.000000000E+00
      2504, 1.200000010E-02,-4.280651920E-03,-1.140325912E-03, 6.140000153E+01,-2.606952429E+00,-4.280682653E-03,-1.140341279E-03, 0.000000000E+00
      2505, 1.200000010E-02,-4.267211072E-03,-1.133605605E-03, 6.140000153E+01,-3.015767574E+00,-4.267257173E-03,-1.133628539E-03, 0.000000000E+00
      2506, 1.200000010E-02,-4.308964126E-03,-1.106263953E-03, 6.140000153E+01,-4.016999602E-01,-4.308973905E-03,-1.106267679E-03, 0.000000000E+00
